24827,N
20463,S
28389,S
16531,S
7805,N
14486,S
15775,S
6139,S
28951,S
20478,S
22930,S
27862,S
9416,N
29872,N
3320,N
16152,S
2714,N
8814,S
3275,N
16872,S
25528,N
16416,S
9386,S
16562,N
728,S
7081,S
25825,S
16484,N
24147,S
10886,S
26827,N
10545,S
25963,S
14317,S
23838,S
4049,S
21345,S
14286,S
27707,N
3086,S
21202,S
4225,S
7409,S
16210,S
21129,N
26850,N
5203,N
3651,S
11600,N
12968,S
6962,S
7019,S
20758,N
25534,S
12667,N
28836,S
22144,S
628,S
20500,S
29706,N
5667,S
29729,S
21554,S
20876,S
15150,S
2595,S
2883,S
11736,S
24081,S
5919,S
12445,N
11203,S
26736,N
2176,S
8199,N
18631,S
977,S
7335,S
2763,N
26009,S
24681,S
13114,N
28204,S
3703,S
4465,S
22704,N
7584,S
10816,S
6657,S
25020,S
1569,N
28465,S
10288,N
16900,S
24439,S
17906,S
3805,S
18118,N
29504,S
9898,S
24973,S
29749,S
783,N
23264,N
20689,S
22522,S
25480,N
4348,S
407,S
20312,S
6261,S
28918,N
9638,S
9712,N
23122,S
18378,S
19634,S
13520,S
23983,S
11775,S
22476,S
19572,S
930,S
3871,S
27305,S
29943,S
26823,N
28735,N
7892,S
6093,S
27141,S
8697,S
17831,N
2805,S
14303,S
24949,S
12864,S
5656,S
17118,S
11074,N
12363,S
27971,S
18707,S
21600,S
19414,N
21546,S
26071,S
21595,S
6946,S
24199,S
9182,N
12876,S
10940,S
2764,N
25444,S
12119,N
19742,S
19660,S
5976,N
7569,S
16096,S
3835,N
2699,S
25701,S
7644,S
18740,S
23311,S
29791,S
817,S
28183,S
2289,S
26593,S
25945,S
19633,S
21896,N
24527,S
15963,N
24713,S
27802,N
23923,N
22037,N
23395,S
23882,S
8816,S
7862,N
17322,S
5301,S
25248,S
3364,S
3158,S
23387,S
29069,S
27100,S
320,S
18123,S
8828,N
22499,S
23039,S
28411,S
8178,S
15058,S
17613,S
10193,S
24854,S
1318,S
12990,S
65,S
22735,N
14371,S
3064,S
8195,S
17449,S
17071,N
9406,S
28759,N
9412,N
14597,S
1125,S
10849,N
12927,S
16216,S
28074,S
940,S
27867,N
10008,S
2813,S
29494,S
26118,S
5743,S
16329,S
20258,S
26038,N
1513,S
27123,S
14785,S
13746,S
13885,S
7353,S
12364,S
27007,S
7254,S
4573,N
18675,N
10497,S
21193,S
9721,N
25399,N
25065,S
8287,N
13695,S
10532,N
18294,S
4355,S
27394,S
10772,S
1625,S
13990,S
16068,N
15180,S
13182,N
8425,S
1995,S
5733,N
1693,S
28885,S
26675,S
15433,S
5224,N
5310,S
21252,S
10877,S
1309,S
11057,S
17819,N
602,S
11463,N
16727,N
28275,S
10408,S
15171,S
14928,N
22695,S
13415,S
28333,S
23862,S
18227,N
26458,N
28924,N
7699,S
6352,S
6940,S
9906,S
27192,S
13807,S
12536,N
23944,N
1976,S
5423,S
25549,S
24543,S
29595,S
3471,S
16410,N
8770,S
29276,S
23823,S
20747,N
21422,S
7903,S
4314,S
8601,S
17507,S
7761,S
25447,S
14566,N
19617,S
24309,S
15494,N
3059,S
9598,N
7104,N
14210,N
2301,S
18120,S
16463,S
18486,S
24911,N
26661,S
23479,S
18659,S
7369,S
16642,S
14784,S
18728,S
13044,S
11785,N
22255,S
12676,S
29055,S
18386,S
2722,S
6071,S
6934,S
11961,S
23051,S
2216,S
19847,N
12272,S
9080,S
14439,S
9371,S
6029,S
29290,S
6248,S
13354,S
15819,S
22125,N
19750,S
29014,S
29116,S
28919,N
24113,S
27958,S
3291,S
21557,S
13340,N
20927,N
15672,S
18712,S
25951,S
12537,N
27335,S
20859,S
11739,S
16916,S
2703,S
22362,S
11769,S
24375,S
6804,S
15688,S
23195,S
26241,S
1803,S
19065,S
2185,S
19661,S
9157,S
24411,S
25351,N
19158,N
13851,S
13083,N
11697,N
19512,N
23786,S
5252,N
7388,S
10896,S
21166,S
9259,S
26643,S
19789,S
22865,S
15137,S
20701,S
8424,S
19950,S
18170,N
7339,S
10240,S
2272,S
25401,S
6212,S
4956,S
24121,S
27882,S
24536,S
17621,S
25677,N
19056,S
28494,S
4278,N
17512,S
1415,N
24889,S
8249,N
1990,S
10943,S
22038,N
7879,S
29300,S
8104,S
16691,S
11484,N
20442,S
21841,S
5091,S
29140,S
6945,N
12090,S
5505,N
21258,S
16356,N
29559,S
4509,S
14091,N
2221,S
7760,S
2881,S
7255,S
17637,S
7821,S
25331,N
6233,S
9755,S
12982,S
10678,S
15956,S
10418,S
21379,S
12408,S
5683,S
10212,S
3793,S
16055,N
9631,S
5588,N
24139,S
28445,N
5913,S
24529,S
4844,S
5451,S
3611,S
19376,S
25690,S
22012,S
23858,S
3868,S
14602,S
4038,S
9139,S
559,S
12534,N
17104,S
14747,N
16059,S
14562,N
25315,S
22650,S
13998,S
9834,S
15601,S
25475,N
24006,N
24851,N
23671,S
25920,S
227,S
28678,S
21795,S
23782,S
14532,N
16915,S
19897,S
1366,S
2243,S
5691,S
19713,S
20371,S
24307,S
21067,S
11180,S
9734,N
21497,S
794,S
7750,S
19993,S
13122,N
29780,S
26279,S
21183,S
12951,S
24302,S
14653,N
2349,N
10455,S
26688,S
15927,S
16178,S
13705,S
26112,N
20852,S
9053,S
8731,S
24648,S
1337,S
5514,N
24763,S
7916,N
27834,S
14749,N
14309,S
1303,S
13847,S
16239,S
3264,S
10180,N
5742,S
12788,N
15440,S
6900,S
13778,S
9708,N
13497,S
19178,N
12362,S
17333,S
3971,S
221,S
15388,S
9758,S
8024,S
18013,S
14838,S
18079,S
18795,S
23800,S
20919,N
6976,S
12466,N
11735,N
1837,S
2097,S
20512,N
26435,N
21354,S
23914,N
18029,S
12117,S
26871,N
21293,S
22742,S
10622,S
16119,S
28338,S
11948,S
12692,N
3726,S
17515,S
15543,S
25300,S
28719,S
7160,N
3737,S
7258,S
21545,S
5257,N
2057,N
14599,S
22719,N
28269,S
19099,N
15505,S
21251,S
17654,S
26987,S
12220,S
19898,S
24537,S
18556,S
19670,S
6577,S
25446,S
4637,S
27145,S
12689,S
12156,S
21899,N
11143,S
16827,N
19768,S
16258,N
12077,S
18289,N
10813,N
26916,S
8454,S
7876,S
24894,S
4323,S
4914,S
18885,S
9937,S
11295,S
10562,S
3801,N
12100,S
8443,S
14396,S
19987,S
19416,N
10052,S
5706,N
17671,N
28626,N
13552,S
21911,N
436,S
15922,S
3474,S
13282,S
850,S
12026,S
12178,S
10432,S
13505,S
13487,S
12727,N
2887,S
13076,S
406,S
15016,S
25032,S
13550,S
11272,N
18463,N
22122,S
15075,S
24148,S
16379,N
8986,S
19932,S
15705,S
18810,S
15814,S
15378,S
10708,S
27821,S
16924,S
22051,S
5344,S
14832,S
14593,S
27291,S
29707,N
17873,S
13779,S
1774,S
8106,N
29640,S
1389,N
28602,S
23299,S
27571,S
24487,S
21535,S
21446,S
1795,S
14068,N
2430,S
22590,N
24768,N
17872,S
7861,N
1152,S
22581,N
24413,S
17123,S
24476,S
11683,N
14343,N
25868,S
202,S
29842,S
7412,S
25140,S
22502,S
15372,S
20031,N
15253,N
22805,S
9881,S
3473,S
18468,N
1039,S
21062,S
26655,S
5054,N
13088,N
23971,S
12992,S
19127,S
29900,N
19469,S
1180,N
9876,S
23538,N
11893,S
19359,S
3027,S
9235,S
16649,S
15442,S
25763,S
1689,S
20062,S
28689,S
9688,N
22562,S
29353,S
14568,N
12745,S
27633,S
11495,N
17577,S
23754,S
12124,S
19818,S
15155,S
14833,S
18169,N
5014,N
27774,N
5002,S
6488,S
8166,S
4037,S
29178,N
19136,N
14282,S
14033,S
4641,N
17550,S
7188,S
3470,S
29498,S
6874,S
324,S
18201,N
2517,S
4490,N
943,S
14662,N
18086,S
16882,S
6541,S
7845,S
6625,S
7854,S
13571,S
24706,N
1187,S
18949,N
4895,S
11556,S
24747,S
17281,S
1080,S
8430,S
3817,N
24110,N
29508,S
23147,S
11053,N
27755,N
29159,N
12285,S
5195,N
24365,S
9393,N
193,S
28192,N
25306,S
865,S
2286,S
14707,N
13556,S
21565,S
8317,S
5831,N
191,S
21095,N
22264,S
24677,S
14431,S
4033,S
29726,S
5867,S
8833,S
11080,S
22755,S
20579,S
8083,S
16259,N
16514,N
22928,S
28813,S
15871,S
27275,S
13235,S
4677,S
29330,S
5615,N
10688,N
19614,S
26528,N
27221,N
22968,S
23107,S
25919,S
22700,S
22841,N
22780,S
14869,S
679,S
21871,S
26077,S
644,S
3881,N
1868,N
29429,N
13842,S
27891,N
1989,S
1624,S
18474,S
1072,S
20385,S
6211,S
12110,S
7910,S
14670,N
6966,S
5746,S
5847,S
27172,N
17399,S
20871,S
8759,S
22488,S
13685,N
9499,S
5856,S
28429,S
20867,S
5278,S
27816,S
23552,S
19570,S
29346,S
26866,N
6566,S
14914,N
27410,N
1373,S
23386,S
9015,N
882,S
29882,S
6155,S
5659,S
3966,S
29305,S
16390,N
20805,S
28361,N
7174,S
5008,S
19073,S
9198,S
5303,S
2086,S
8650,S
23989,S
17055,S
22714,N
2074,S
29461,S
27712,N
20527,N
24222,N
25478,N
15323,N
17756,S
12862,S
23715,S
12288,S
18316,S
21102,S
6329,S
4008,S
22161,N
8667,N
7653,S
26100,N
23853,N
26326,S
8389,S
2398,S
976,S
6382,S
3424,S
1467,N
23639,N
9754,S
14482,S
9221,S
2976,S
8840,S
22615,S
7518,N
3106,S
20888,S
4829,S
22347,S
7180,S
6498,S
14632,S
10295,N
11925,S
8117,N
517,S
9626,N
9575,S
11317,S
16641,S
22046,N
5918,S
27900,N
6704,S
3509,S
18465,N
18657,S
5361,S
19196,N
20692,S
16266,N
14290,S
15423,S
28232,S
27923,S
20419,S
14919,N
14563,N
415,S
1270,S
11232,S
12158,S
22962,S
15648,S
28948,S
6929,N
10812,N
29432,S
17923,S
29760,S
19417,N
7437,S
16910,S
5192,S
9204,S
28676,S
26056,N
22884,S
13748,S
21580,S
9634,N
8846,S
15412,S
20672,S
14159,N
17883,N
12794,N
15087,N
29188,N
14496,S
9751,S
4424,S
15007,S
4617,S
7661,S
16618,S
23185,S
14452,S
25382,N
5172,N
26936,S
22485,S
11467,S
19483,S
7214,S
27914,S
14383,N
22786,S
17188,S
18943,S
24392,S
17722,S
21306,S
19573,S
13403,S
23524,N
24743,S
21338,S
26335,S
19209,N
22661,N
7541,S
19290,S
17447,N
26897,N
18339,S
16194,S
8245,N
11780,N
19443,N
11516,N
2529,S
27517,N
21279,S
12918,S
25596,S
22282,S
27619,S
19434,N
20016,N
18224,N
25050,S
5284,S
29937,S
7844,S
27049,S
3850,N
1206,S
422,S
21163,S
15030,N
1939,S
11528,S
8884,S
20431,S
3673,S
22279,S
15061,S
22623,S
17461,S
14345,N
23660,S
27028,N
11432,S
3425,S
14648,N
11296,S
12500,S
4928,S
10457,S
3544,S
6393,S
5336,S
25403,S
11863,S
27626,S
18219,N
14296,N
8830,N
600,S
8184,S
25,S
17544,S
14218,N
4725,S
22710,N
8514,N
61,S
1383,N
28853,S
16818,S
27801,N
9537,N
11689,N
15205,S
4262,N
15999,S
17483,S
18267,S
14153,N
13105,S
163,S
10293,N
4951,S
10653,S
12986,S
17897,S
8519,N
21249,S
22839,N
17573,S
10183,S
6935,S
18719,S
20155,S
21778,S
13523,S
22451,S
21449,S
16605,S
22179,S
25097,S
12120,N
17262,S
13196,S
8676,S
22180,S
16322,S
3529,S
20711,S
15103,S
13917,N
6130,S
26842,N
15424,S
10792,S
9799,S
26155,S
18543,S
10540,N
9130,S
8572,S
5654,S
27157,S
63,N
19591,S
25318,S
17026,S
23946,N
26373,S
6267,S
7101,S
27047,S
24189,S
22173,N
23766,S
22253,S
24806,N
24606,S
27403,N
4877,S
23002,N
8208,N
12387,S
15734,S
28922,N
16129,S
9141,S
22692,S
12160,S
1091,N
8712,N
9628,N
11609,S
27441,N
24249,S
24969,S
14133,S
5612,N
3978,S
13471,S
18566,S
10487,N
19258,S
25311,S
11931,S
4728,S
4358,S
14918,N
7138,N
29050,S
21961,N
18813,S
25533,S
16381,N
7083,S
24390,S
11123,S
7528,S
26816,N
4414,S
17522,S
27803,N
25085,S
11052,N
17466,S
13089,N
24191,N
11031,S
27939,S
28807,S
3338,N
7738,N
3003,S
19369,S
21797,S
7457,N
8316,S
801,N
9268,S
21823,S
9085,S
20203,S
17700,S
29828,N
21544,N
28476,S
4235,S
26961,S
27630,S
14281,S
384,S
1277,S
22796,N
5672,S
26790,N
9426,N
8063,S
11935,S
29892,N
28838,S
7086,S
9825,S
25952,S
19006,S
28009,S
27518,N
21707,N
13225,S
7646,S
28175,S
20910,S
16612,S
7077,S
11415,S
23943,N
2374,N
19949,S
7063,S
18318,S
8969,N
10597,S
27243,S
8500,S
11406,S
13384,S
5724,S
7208,S
11424,S
739,S
2091,N
6665,S
8648,S
24591,S
9771,S
14036,N
12459,S
4463,S
19668,N
21117,S
24055,N
12919,S
27838,S
23649,N
29456,S
1587,N
12046,S
9462,S
28547,S
9965,S
3601,S
17802,N
6414,S
3760,S
258,S
13413,S
17361,S
12182,S
18824,S
6586,S
25131,S
7799,S
26349,S
15531,N
10336,S
9917,S
1361,S
2591,N
9890,S
2276,S
5342,S
24578,S
19636,S
12133,N
25083,S
20244,S
6816,S
16004,S
29676,N
11147,S
21735,S
2346,S
4338,S
26331,S
25381,N
25476,N
18592,N
13814,N
21702,N
22853,S
25555,N
14778,N
9375,S
1362,S
26010,S
28199,S
29709,N
1922,S
9343,S
814,S
13428,S
427,S
16592,S
24036,N
29766,S
5628,S
101,S
26876,N
22397,S
21382,S
19138,N
6154,S
1862,N
28045,S
2394,S
14260,S
6688,S
12333,S
19269,S
11213,S
8786,S
6485,S
27468,S
20064,S
7936,N
28020,S
28172,S
23374,S
7361,S
1194,S
20578,N
28409,S
3109,S
23141,S
14528,N
12336,S
28616,N
28426,S
13162,N
4741,S
7079,S
26761,N
23758,S
19743,S
3018,S
6615,S
26921,N
245,S
24652,S
11656,S
14744,N
2128,N
3894,S
20583,N
26666,S
10435,S
23112,S
11000,S
5736,S
1863,N
23903,S
3295,S
10951,S
25524,N
8447,S
24422,N
4227,S
15368,S
9099,S
19896,S
27885,N
1518,S
15208,S
7478,S
25313,S
18959,N
8379,S
6231,S
16086,N
23450,S
12147,N
29793,S
28733,N
27982,S
7933,N
10890,S
13379,S
22152,N
11106,S
16228,S
15065,S
10800,S
773,S
605,S
28845,S
3023,S
10496,S
28246,S
29512,S
11061,S
5737,S
26333,S
28033,S
24219,N
11306,S
15997,S
26265,S
10495,S
25298,S
4231,N
19315,S
17543,S
13602,S
7285,N
6107,S
6660,S
18028,S
10117,S
23462,S
12059,S
3146,S
6055,S
23578,S
8013,S
10684,N
8359,S
9923,S
9594,S
18533,S
8553,S
17407,S
26758,N
7452,N
12828,N
7507,N
5431,S
15134,S
16162,S
3142,S
7017,S
24699,N
25339,S
7365,S
1075,S
27657,S
16074,N
14151,S
10511,S
2460,S
1836,S
19351,S
8812,N
24289,S
5510,N
11083,N
7964,N
11754,S
22636,N
21323,S
11958,S
12485,S
2577,S
9018,N
23764,S
29620,S
13967,S
28352,N
10821,N
1620,S
3610,S
14975,S
25671,N
17345,S
21837,S
24152,S
28990,S
17699,S
15419,S
6296,S
792,S
3635,S
13893,N
8256,N
19994,N
11923,S
11545,S
13599,S
12839,N
14088,N
3290,S
9186,S
28635,N
10036,S
23420,S
23040,S
26467,N
4604,S
12905,S
5629,S
10434,S
22716,N
26759,N
16891,S
10320,S
9361,S
10987,S
8203,S
17726,S
17078,S
3512,S
23911,N
2379,N
25392,S
17935,S
24380,S
3522,S
11795,N
6636,S
18932,N
20624,S
3624,S
20471,S
18355,S
18206,N
23953,S
23810,S
9003,N
14705,N
28811,S
8857,S
22849,S
18700,S
29106,S
17500,S
10253,N
102,S
4748,S
19201,S
28642,S
4596,N
7578,S
5782,S
21491,N
22543,S
20057,S
20606,N
22846,N
9512,S
19215,S
11576,S
19120,S
12720,N
26360,S
21229,S
2241,S
6229,S
7292,S
14102,N
13279,N
13153,S
839,S
8296,S
23248,S
27893,N
11967,S
8608,S
21480,S
8409,S
13935,N
7205,S
17659,S
14406,N
6926,S
26846,N
9974,S
5266,S
875,S
3189,S
20095,S
6556,S
2180,S
11373,S
21708,N
21727,N
17146,N
8801,N
6992,S
3042,S
10020,S
9292,N
23267,S
22556,S
20610,S
14006,S
5551,S
19260,S
13963,S
23630,S
9434,S
20949,N
6719,S
18618,S
13782,S
17705,N
1856,S
6954,S
26031,S
16851,S
10186,S
4665,S
17145,N
19574,S
23400,S
20718,S
5722,N
19341,S
15633,S
21211,S
4762,S
14714,N
18980,N
13026,S
2856,S
274,N
5959,S
19601,S
1324,S
29474,S
21958,S
26768,N
21341,S
17092,S
14323,S
15337,N
23877,S
23102,S
20697,S
270,S
24630,S
8745,S
19548,S
11661,S
8050,S
2024,S
5922,S
10614,S
6655,S
11456,S
15566,S
12933,S
28517,S
24885,S
8394,S
21925,S
15408,S
4313,S
22891,S
8843,S
25918,S
20131,S
9465,S
10636,S
6086,S
6144,S
11311,S
16879,S
16385,N
24263,S
26864,N
13053,S
10898,S
8758,S
26604,S
15961,S
4706,S
17009,S
1245,S
24535,S
22707,S
14811,S
10524,S
17710,N
5305,S
12305,S
28257,S
26479,S
23261,S
6950,S
5022,N
16669,S
8380,S
26657,S
19906,S
14963,N
2334,N
23459,S
11605,N
28860,S
12766,N
7565,S
11678,N
24656,S
16442,S
13012,S
15149,S
13798,S
162,N
23113,S
16183,S
12842,S
9478,S
5966,N
16029,N
14553,N
22607,S
8851,S
12989,S
26163,S
15391,S
22734,N
11506,N
11978,N
11044,S
14672,S
3519,S
3911,N
338,S
13410,S
9260,S
28179,S
19976,S
25395,S
24141,S
17846,S
15484,S
22701,S
16699,N
117,S
3619,S
21740,S
28195,S
5521,S
29490,S
15987,S
28441,N
3950,N
8804,S
6201,S
21465,S
24834,N
22000,S
3532,S
6886,S
13827,S
20394,S
724,S
29003,S
24998,N
12760,S
12409,S
12260,N
155,S
24562,S
21953,N
797,S
2129,N
13433,S
3957,S
22357,S
29914,N
867,S
6558,S
23476,S
6549,S
4898,S
152,S
8909,S
2999,S
10055,S
21265,S
10398,S
6513,S
18721,S
16298,S
26011,S
3420,N
29191,N
26682,S
27204,S
3438,N
15291,S
11747,S
11287,S
13644,S
13597,S
16678,S
25434,S
8940,N
12044,S
23274,N
8709,S
10924,S
2647,S
15598,S
17781,S
12954,S
1697,S
25512,N
22778,S
1461,S
21999,S
23088,S
18603,N
5593,N
19791,S
6881,S
25289,S
18876,N
25966,S
18679,S
3656,S
3851,N
26225,S
4162,S
13813,N
15788,S
5081,S
11087,S
15778,S
22367,S
28835,S
4722,S
24466,S
7534,S
16255,N
28632,S
20384,N
14905,S
8025,S
20983,S
19259,S
16238,S
23804,S
10893,S
13175,N
16186,S
24937,S
20311,S
11363,S
23060,S
1049,S
24473,S
12279,S
8069,S
7863,N
20161,S
10618,S
7948,N
12427,N
27201,S
4714,S
28350,N
22315,S
20353,S
15020,S
8342,S
19556,S
29650,N
17116,S
17920,S
2481,S
26339,S
12636,N
18323,S
1242,N
13703,S
13048,S
11558,S
16317,S
25428,S
19338,S
20032,N
25126,S
8552,N
16038,N
24298,S
21463,S
6050,S
7596,S
763,N
17558,S
20163,S
8321,S
4592,N
26530,N
19059,S
4193,S
23414,S
19308,S
21907,N
1299,S
1385,N
10884,S
17065,S
29204,S
8813,N
3095,S
13503,S
13203,S
25184,S
9207,S
13190,S
22134,N
20119,S
18437,S
19430,N
14887,S
22278,S
24819,N
3646,S
27681,S
11694,N
15319,N
6210,S
19340,S
23694,S
7227,S
3647,S
12929,S
11549,S
13458,S
18255,S
21556,S
26177,S
13615,N
13738,S
15242,S
20205,N
11102,S
19146,N
17338,S
16267,N
14722,N
15503,S
26817,S
6150,S
28049,S
7472,S
27013,S
22121,S
7225,N
9039,S
28607,S
20661,S
7047,S
20314,S
24244,S
14964,N
5699,N
25517,N
11443,S
5369,S
28054,S
20924,S
24212,S
26582,S
15295,N
18765,S
14400,N
25508,N
19181,N
23032,S
19578,S
2103,N
20221,S
6044,S
21673,N
27730,N
18549,S
10928,S
4089,S
29736,S
25333,S
26300,S
12265,N
2281,S
21543,N
20961,N
9202,N
12185,S
23997,N
19518,S
8155,S
4730,S
27599,S
23727,S
5467,N
7651,S
262,N
11641,S
7155,N
16876,S
10844,N
21574,S
29878,S
4390,S
18452,S
122,S
18534,S
10304,S
28659,S
13434,S
3198,S
27115,S
18317,S
9985,N
11115,S
17129,S
3171,S
22231,S
25113,S
4802,S
24087,N
23567,S
16585,S
28887,S
27519,S
3289,S
11217,S
15593,N
25675,S
22551,S
16614,S
22029,N
11642,N
23631,S
4052,S
23857,S
2602,S
4707,S
5501,N
18849,S
10493,S
20426,S
24568,S
27481,S
26708,S
8331,S
25544,S
19220,N
29847,S
10209,N
18431,S
27031,N
6822,S
9585,S
28061,S
18148,S
15288,N
15943,S
7915,S
64,N
26771,N
15223,S
5297,S
15817,S
27972,S
24784,N
15869,S
6987,S
4827,S
20178,S
19273,S
1486,S
13173,N
22554,S
27483,S
23802,S
1532,S
24153,S
22318,N
19238,N
513,S
2733,S
20033,N
12087,S
1195,S
3359,S
11441,S
18584,N
25592,S
6438,S
19425,S
25470,N
11778,N
10962,S
13232,S
26536,N
14410,N
7245,S
17161,N
944,S
4917,S
17847,S
25308,S
4167,S
29860,S
914,S
10780,S
3256,S
15540,S
24424,N
20144,S
15847,S
28810,S
18094,S
17253,S
8163,S
16414,S
30,S
14180,N
15397,S
27967,S
19038,S
20937,S
11168,S
26303,S
768,S
25385,N
8488,N
2702,S
21145,S
29374,S
1555,S
7692,S
5999,S
7000,S
15215,S
18613,S
374,S
17147,S
14706,N
7667,S
24185,S
29364,N
21383,S
17890,S
10301,N
6679,S
23322,S
22280,S
8799,S
29165,N
8822,S
3774,S
18100,S
15618,S
825,S
28473,S
20973,S
18924,N
9809,S
27171,N
4217,S
6897,S
2800,N
25072,S
13839,S
21555,S
11797,N
16698,N
14534,N
27379,S
12555,S
13150,S
13019,S
24295,S
15858,S
26233,S
15235,S
5098,S
1009,S
555,S
8660,S
13740,S
5884,S
3889,S
14090,N
13921,N
15279,S
5132,S
6667,S
13512,S
1394,N
2925,S
18039,S
20451,S
11793,N
10350,S
982,S
26336,S
3602,S
26624,S
7154,N
25433,S
3897,S
8345,S
28683,S
3220,S
1310,S
3293,S
8672,S
12778,N
5932,N
4692,S
25358,N
26634,S
10787,S
17389,S
21331,N
7476,S
416,S
24754,S
9699,N
5800,S
9150,N
26710,S
12339,S
5708,N
24545,S
11950,S
6635,S
15459,S
13898,N
23521,S
19080,N
22054,S
15970,S
14072,N
29971,S
4017,S
10233,N
17977,N
9013,S
22721,S
3916,N
13009,S
8315,S
12057,S
28086,S
10610,S
10273,S
25614,S
13420,S
26276,S
22128,N
12027,S
3574,S
2052,N
859,S
3021,S
15410,S
21689,N
11907,S
15991,S
3831,N
24382,S
19698,S
7701,S
26785,N
4126,N
20202,S
4611,S
22393,S
18075,S
11024,S
16534,S
1950,S
16648,S
14381,S
3967,S
13268,S
27148,S
11425,S
20620,S
7362,S
5663,S
2808,S
28196,S
21755,S
6755,N
9447,S
16153,S
18331,S
24229,S
7841,S
18678,S
19666,S
9405,S
294,N
7632,S
16021,S
28533,N
8775,N
19182,N
23119,S
27129,S
23591,S
1813,S
11027,S
7660,S
3101,S
8790,S
10677,S
29469,S
11711,N
26255,S
6255,S
29117,S
20391,S
21611,S
17494,N
21350,S
14007,S
1153,S
926,S
12143,S
23515,S
5625,S
22693,S
9814,S
12774,S
26383,S
27405,S
14366,S
20938,S
24327,S
29786,S
18205,N
27524,S
12276,S
8252,N
16976,S
24726,S
27234,S
20321,S
26124,S
20480,S
25658,N
21020,S
21995,N
29571,S
4837,S
22614,S
4922,S
13789,S
16095,S
5608,N
12151,S
7231,S
21542,S
3589,S
19861,S
10921,S
514,N
4288,N
23594,S
22261,N
7373,S
28936,N
1047,S
8926,N
27693,S
1036,S
13535,S
1098,S
3491,S
26649,S
2362,S
8545,N
22620,S
4769,S
16824,S
2897,S
1883,S
13894,N
16935,S
24216,S
28532,S
7293,N
3672,S
11864,S
15006,S
28309,N
26425,N
23282,N
22866,S
17858,N
4513,S
1306,S
24999,N
226,S
5291,S
26737,N
1749,N
25539,N
22343,S
19733,S
